date,eventName,sessionSourceMedium,sessionDefaultChannelGrouping,eventCount,purchaseRevenue,totalRevenue,transactions,ecommercePurchases,sessions,totalUsers,conversions
2025-03-26,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2025-03-26,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-26,session_start,(direct) / (none),Direct,9,0,0,0,,9,5,0
2025-03-26,session_start,google / organic,Organic Search,6,0,0,0,,6,5,0
2025-03-26,session_start,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-26,session_start,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-26,user_engagement,(direct) / (none),Direct,4,0,0,0,,4,3,0
2025-03-26,user_engagement,google / organic,Organic Search,14,0,0,0,,5,4,0
2025-03-26,user_engagement,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-26,user_engagement,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-26,why_pnh,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-27,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-27,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-27,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2025-03-27,first_visit,google / organic,Organic Search,3,0,0,0,,3,3,0
2025-03-27,first_visit,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-27,form_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-27,generate_lead,(direct) / (none),Direct,1,0,0,0,,1,1,1
2025-03-27,generate_lead,google / organic,Organic Search,1,0,0,0,,1,1,1
2025-03-27,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-27,meet_dr__jacob,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-27,page_view,(direct) / (none),Direct,12,0,0,0,,6,6,0
2025-03-27,page_view,google / organic,Organic Search,24,0,0,0,,5,4,0
2025-03-27,page_view,pankanaturalhealth.com / referral,Referral,4,0,0,0,,1,1,0
2025-03-27,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-27,schedule_appointment,google / organic,Organic Search,4,0,0,0,,3,2,0
2025-03-27,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2025-03-27,scroll,google / organic,Organic Search,7,0,0,0,,3,3,0
2025-03-27,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-27,session_start,(direct) / (none),Direct,6,0,0,0,,6,6,0
2025-03-27,session_start,google / organic,Organic Search,7,0,0,0,,7,4,0
2025-03-27,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-27,user_engagement,(direct) / (none),Direct,4,0,0,0,,3,3,0
2025-03-27,user_engagement,google / organic,Organic Search,25,0,0,0,,6,4,0
2025-03-28,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-28,first_visit,(direct) / (none),Direct,12,0,0,0,,12,12,0
2025-03-28,first_visit,facebook.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-28,first_visit,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-28,first_visit,google / organic,Organic Search,5,0,0,0,,5,5,0
2025-03-28,first_visit,instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-28,first_visit,l.instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-28,form_start,instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-28,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-28,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,2,2,0
2025-03-28,page_view,(direct) / (none),Direct,22,0,0,0,,15,14,0
2025-03-28,page_view,facebook.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-28,page_view,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-28,page_view,google / organic,Organic Search,40,0,0,0,,11,8,0
2025-03-28,page_view,instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-28,page_view,l.instagram.com / referral,Organic Social,3,0,0,0,,1,1,0
2025-03-28,page_view,pankanaturalhealth.com / referral,Referral,8,0,0,0,,2,1,0
2025-03-28,schedule_appointment,google / organic,Organic Search,7,0,0,0,,3,2,0
2025-03-28,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2025-03-28,scroll,google / organic,Organic Search,5,0,0,0,,5,5,0
2025-03-28,scroll,pankanaturalhealth.com / referral,Referral,5,0,0,0,,2,1,0
2025-03-28,session_start,(direct) / (none),Direct,15,0,0,0,,15,14,0
2025-03-28,session_start,facebook.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-28,session_start,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-28,session_start,google / organic,Organic Search,14,0,0,0,,14,9,0
2025-03-28,session_start,instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-28,session_start,l.instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-28,session_start,pankanaturalhealth.com / referral,Referral,2,0,0,0,,2,1,0
2025-03-28,user_engagement,(direct) / (none),Direct,5,0,0,0,,3,3,0
2025-03-28,user_engagement,facebook.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-28,user_engagement,google / organic,Organic Search,34,0,0,0,,12,8,0
2025-03-28,user_engagement,l.instagram.com / referral,Organic Social,2,0,0,0,,1,1,0
2025-03-28,user_engagement,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-29,first_visit,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-29,first_visit,duckduckgo / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-29,first_visit,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-29,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2025-03-29,meet_dr__haley,duckduckgo / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-29,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-29,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,1,1,0
2025-03-29,page_view,(direct) / (none),Direct,2,0,0,0,,1,1,0
2025-03-29,page_view,duckduckgo / organic,Organic Search,10,0,0,0,,1,1,0
2025-03-29,page_view,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-29,page_view,google / organic,Organic Search,13,0,0,0,,2,2,0
2025-03-29,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-29,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-29,scroll,google / organic,Organic Search,2,0,0,0,,1,1,0
2025-03-29,session_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-29,session_start,duckduckgo / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-29,session_start,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-29,session_start,google / organic,Organic Search,2,0,0,0,,2,2,0
2025-03-29,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-29,user_engagement,duckduckgo / organic,Organic Search,10,0,0,0,,1,1,0
2025-03-29,user_engagement,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-29,user_engagement,google / organic,Organic Search,12,0,0,0,,2,2,0
2025-03-30,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2025-03-30,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-30,first_visit,facebook.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-30,first_visit,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-30,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2025-03-30,first_visit,linkedin.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-30,generate_lead,mnanp.org / referral,Referral,1,0,0,0,,1,1,1
2025-03-30,meet_dr__haley,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2025-03-30,page_view,(direct) / (none),Direct,5,0,0,0,,3,3,0
2025-03-30,page_view,bing / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-30,page_view,facebook.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-30,page_view,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-30,page_view,google / organic,Organic Search,5,0,0,0,,3,3,0
2025-03-30,page_view,linkedin.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-30,page_view,mnanp.org / referral,Referral,4,0,0,0,,1,1,0
2025-03-30,page_view,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-30,page_view,us19.admin.mailchimp.com / referral,Referral,7,0,0,0,,3,1,0
2025-03-30,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-30,schedule_appointment,us19.admin.mailchimp.com / referral,Referral,3,0,0,0,,2,1,0
2025-03-30,scroll,google / cpc,Paid Search,1,0,0,0,,1,1,0
2025-03-30,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-30,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-30,scroll,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-30,session_start,(direct) / (none),Direct,4,0,0,0,,4,3,0
2025-03-30,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-30,session_start,facebook.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-30,session_start,google / cpc,Paid Search,3,0,0,0,,3,3,0
2025-03-30,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2025-03-30,session_start,linkedin.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-30,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2025-03-30,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-30,session_start,us19.admin.mailchimp.com / referral,Referral,3,0,0,0,,3,1,0
2025-03-30,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-30,user_engagement,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-30,user_engagement,google / cpc,Paid Search,2,0,0,0,,2,2,0
2025-03-30,user_engagement,google / organic,Organic Search,5,0,0,0,,2,2,0
2025-03-30,user_engagement,mnanp.org / referral,Referral,4,0,0,0,,1,1,0
2025-03-30,user_engagement,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-30,user_engagement,us19.admin.mailchimp.com / referral,Referral,6,0,0,0,,3,1,0
2025-03-31,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-31,first_visit,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-03-31,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-31,first_visit,google / organic,Organic Search,5,0,0,0,,5,5,0
2025-03-31,first_visit,linkedin.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-31,form_start,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-31,generate_lead,google / organic,Organic Search,1,0,0,0,,1,1,1
2025-03-31,meet_dr__haley,bing / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-31,meet_dr__haley,google / organic,Organic Search,2,0,0,0,,2,2,0
2025-03-31,meet_dr__jacob,bing / organic,Organic Search,2,0,0,0,,1,1,0
2025-03-31,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,2,2,0
2025-03-31,page_view,(direct) / (none),Direct,3,0,0,0,,3,3,0
2025-03-31,page_view,bing / organic,Organic Search,9,0,0,0,,1,1,0
2025-03-31,page_view,google / organic,Organic Search,39,0,0,0,,10,9,0
2025-03-31,page_view,linkedin.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-31,page_view,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-31,schedule_appointment,google / organic,Organic Search,5,0,0,0,,4,3,0
2025-03-31,schedule_appointment,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-31,scroll,bing / organic,Organic Search,2,0,0,0,,1,1,0
2025-03-31,scroll,google / organic,Organic Search,8,0,0,0,,4,4,0
2025-03-31,scroll,linkedin.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-31,session_start,(direct) / (none),Direct,3,0,0,0,,3,3,0
2025-03-31,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2025-03-31,session_start,google / organic,Organic Search,12,0,0,0,,12,10,0
2025-03-31,session_start,linkedin.com / referral,Organic Social,2,0,0,0,,2,2,0
2025-03-31,session_start,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-31,user_engagement,bing / organic,Organic Search,9,0,0,0,,1,1,0
2025-03-31,user_engagement,google / organic,Organic Search,34,0,0,0,,10,9,0
2025-03-31,user_engagement,linkedin.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-03-31,user_engagement,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2025-03-31,why_pnh,google / organic,Organic Search,2,0,0,0,,1,1,0
2025-04-01,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2025-04-01,first_visit,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-04-01,first_visit,google / organic,Organic Search,3,0,0,0,,3,3,0
2025-04-01,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-04-01,page_view,(direct) / (none),Direct,4,0,0,0,,4,4,0
2025-04-01,page_view,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-04-01,page_view,google / organic,Organic Search,7,0,0,0,,4,4,0
2025-04-01,page_view,us19.admin.mailchimp.com / referral,Referral,10,0,0,0,,3,1,0
2025-04-01,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-04-01,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-04-01,schedule_appointment,us19.admin.mailchimp.com / referral,Referral,3,0,0,0,,2,1,0
2025-04-01,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-04-01,scroll,google / organic,Organic Search,3,0,0,0,,2,2,0
2025-04-01,scroll,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-01,session_start,(direct) / (none),Direct,4,0,0,0,,4,4,0
2025-04-01,session_start,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2025-04-01,session_start,google / organic,Organic Search,5,0,0,0,,5,5,0
2025-04-01,session_start,us19.admin.mailchimp.com / referral,Referral,4,0,0,0,,4,1,0
2025-04-01,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-04-01,user_engagement,google / organic,Organic Search,7,0,0,0,,5,5,0
2025-04-01,user_engagement,us19.admin.mailchimp.com / referral,Referral,10,0,0,0,,4,1,0
2025-04-02,click,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,first_visit,(direct) / (none),Direct,5,0,0,0,,5,5,0
2025-04-02,first_visit,google / organic,Organic Search,7,0,0,0,,7,7,0
2025-04-02,first_visit,thinkhopkins.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,form_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,generate_lead,mnanp.org / referral,Referral,1,0,0,0,,1,1,1
2025-04-02,meet_dr__haley,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,page_view,(direct) / (none),Direct,8,0,0,0,,8,8,0
2025-04-02,page_view,google / organic,Organic Search,21,0,0,0,,8,8,0
2025-04-02,page_view,mnanp.org / referral,Referral,20,0,0,0,,3,1,0
2025-04-02,page_view,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,page_view,paypal.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,page_view,phr2.charmtracker.com / referral,Referral,4,0,0,0,,3,2,0
2025-04-02,page_view,thinkhopkins.com / referral,Referral,2,0,0,0,,1,1,0
2025-04-02,page_view,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,1,1,0
2025-04-02,schedule_appointment,google / organic,Organic Search,4,0,0,0,,3,3,0
2025-04-02,schedule_appointment,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,schedule_appointment,phr2.charmtracker.com / referral,Referral,4,0,0,0,,3,2,0
2025-04-02,schedule_appointment,us19.admin.mailchimp.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2025-04-02,scroll,google / organic,Organic Search,6,0,0,0,,4,4,0
2025-04-02,scroll,mnanp.org / referral,Referral,9,0,0,0,,1,1,0
2025-04-02,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,scroll,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,session_start,(direct) / (none),Direct,8,0,0,0,,8,8,0
2025-04-02,session_start,google / organic,Organic Search,8,0,0,0,,8,8,0
2025-04-02,session_start,mnanp.org / referral,Referral,3,0,0,0,,3,1,0
2025-04-02,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,session_start,paypal.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,session_start,phr2.charmtracker.com / referral,Referral,3,0,0,0,,3,2,0
2025-04-02,session_start,thinkhopkins.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-02,session_start,us19.admin.mailchimp.com / referral,Referral,2,0,0,0,,2,1,0
2025-04-02,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-04-02,user_engagement,google / organic,Organic Search,20,0,0,0,,7,7,0
2025-04-02,user_engagement,mnanp.org / referral,Referral,21,0,0,0,,2,1,0
2025-04-02,user_engagement,phr2.charmtracker.com / referral,Referral,3,0,0,0,,1,1,0
2025-04-02,user_engagement,us19.admin.mailchimp.com / referral,Referral,3,0,0,0,,2,1,0
2025-04-02,video_progress,mnanp.org / referral,Referral,6,0,0,0,,1,1,0
2025-04-02,video_start,mnanp.org / referral,Referral,2,0,0,0,,1,1,0
2025-04-03,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2025-04-03,first_visit,google / organic,Organic Search,1,0,0,0,,1,1,0
2025-04-03,form_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2025-04-03,meet_dr__haley,(direct) / (none),Direct,2,0,0,0,,1,1,0
2025-04-03,meet_dr__haley,thinkhopkins.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-03,page_view,(direct) / (none),Direct,58,0,0,0,,4,4,0
2025-04-03,page_view,google / organic,Organic Search,19,0,0,0,,7,4,0
2025-04-03,page_view,pankanaturalhealth.com / referral,Referral,2,0,0,0,,2,1,0
2025-04-03,page_view,thinkhopkins.com / referral,Referral,13,0,0,0,,3,1,0
2025-04-03,purchase,(direct) / (none),Direct,1,0,0,1,1,1,1,1
2025-04-03,schedule_appointment,google / organic,Organic Search,5,0,0,0,,5,3,0
2025-04-03,schedule_appointment,thinkhopkins.com / referral,Referral,1,0,0,0,,1,1,0
2025-04-03,scroll,(direct) / (none),Direct,12,0,0,0,,5,5,0
2025-04-03,scroll,google / organic,Organic Search,4,0,0,0,,2,2,0
